,votes,eevp,timestamp,state,vote_share_rep,vote_share_dem,vote_share_trd
1205,10619753,91,2020-11-04 01:41:51+00:00,florida,0.506,0.484,0.010000000000000009
1206,10629284,91,2020-11-04 01:42:50+00:00,florida,0.506,0.484,0.010000000000000009
1207,10631766,91,2020-11-04 01:44:45+00:00,florida,0.506,0.484,0.010000000000000009
1208,10640578,91,2020-11-04 01:45:12+00:00,florida,0.506,0.483,0.01100000000000001
1209,10650316,91,2020-11-04 01:45:50+00:00,florida,0.507,0.483,0.010000000000000009
1210,10650320,91,2020-11-04 01:46:27+00:00,florida,0.507,0.483,0.010000000000000009
1211,10650367,91,2020-11-04 01:46:44+00:00,florida,0.507,0.483,0.010000000000000009
1212,10693181,91,2020-11-04 01:47:45+00:00,florida,0.507,0.483,0.010000000000000009
1213,10695097,91,2020-11-04 01:48:48+00:00,florida,0.507,0.483,0.010000000000000009
1214,10695506,91,2020-11-04 01:49:55+00:00,florida,0.507,0.483,0.010000000000000009
1215,10695548,91,2020-11-04 01:50:11+00:00,florida,0.507,0.483,0.010000000000000009
1216,10695553,91,2020-11-04 01:50:27+00:00,florida,0.507,0.483,0.010000000000000009
1217,10698039,91,2020-11-04 01:50:48+00:00,florida,0.507,0.483,0.010000000000000009
1218,10720188,92,2020-11-04 01:57:51+00:00,florida,0.508,0.482,0.010000000000000009
1219,10720977,92,2020-11-04 01:58:23+00:00,florida,0.508,0.482,0.010000000000000009
1220,10787415,92,2020-11-04 02:02:24+00:00,florida,0.51,0.481,0.009000000000000008
1221,10787426,92,2020-11-04 02:02:56+00:00,florida,0.51,0.481,0.009000000000000008
1222,10787781,92,2020-11-04 02:03:17+00:00,florida,0.51,0.481,0.009000000000000008
1223,10788007,92,2020-11-04 02:03:47+00:00,florida,0.51,0.481,0.009000000000000008
1224,10794836,92,2020-11-04 02:05:25+00:00,florida,0.51,0.481,0.009000000000000008
1225,10800056,92,2020-11-04 02:07:06+00:00,florida,0.51,0.48,0.010000000000000009
1226,10800100,92,2020-11-04 02:08:04+00:00,florida,0.51,0.48,0.010000000000000009
1227,10824266,93,2020-11-04 02:09:10+00:00,florida,0.51,0.48,0.010000000000000009
1228,10851692,93,2020-11-04 02:10:49+00:00,florida,0.51,0.48,0.010000000000000009
1229,10851741,93,2020-11-04 02:11:02+00:00,florida,0.51,0.48,0.010000000000000009
1230,10854891,93,2020-11-04 02:11:52+00:00,florida,0.51,0.48,0.010000000000000009
1231,10855663,93,2020-11-04 02:13:48+00:00,florida,0.51,0.48,0.010000000000000009
1232,10856723,93,2020-11-04 02:14:54+00:00,florida,0.51,0.48,0.010000000000000009
1233,10866185,93,2020-11-04 02:18:37+00:00,florida,0.51,0.48,0.010000000000000009
1234,10866637,93,2020-11-04 02:22:03+00:00,florida,0.51,0.48,0.010000000000000009
1235,10872094,93,2020-11-04 02:23:16+00:00,florida,0.51,0.48,0.010000000000000009
1236,10880727,93,2020-11-04 02:26:09+00:00,florida,0.51,0.48,0.010000000000000009
1237,10881116,93,2020-11-04 02:26:57+00:00,florida,0.51,0.48,0.010000000000000009
1238,10881955,93,2020-11-04 02:27:12+00:00,florida,0.51,0.48,0.010000000000000009
1239,10882052,93,2020-11-04 02:27:40+00:00,florida,0.51,0.48,0.010000000000000009
1240,10915001,93,2020-11-04 02:40:10+00:00,florida,0.511,0.479,0.010000000000000009
1241,10920511,93,2020-11-04 02:40:20+00:00,florida,0.512,0.478,0.010000000000000009
1242,10920512,93,2020-11-04 02:41:35+00:00,florida,0.512,0.478,0.010000000000000009
1243,10922583,93,2020-11-04 02:41:59+00:00,florida,0.512,0.478,0.010000000000000009
1244,10924603,93,2020-11-04 02:42:57+00:00,florida,0.512,0.478,0.010000000000000009
1245,10924613,93,2020-11-04 02:43:18+00:00,florida,0.512,0.478,0.010000000000000009
1246,10925115,93,2020-11-04 02:44:02+00:00,florida,0.512,0.478,0.010000000000000009
1247,10925478,93,2020-11-04 02:46:38+00:00,florida,0.512,0.478,0.010000000000000009
1248,10929987,93,2020-11-04 02:49:51+00:00,florida,0.512,0.478,0.010000000000000009
1249,10930091,93,2020-11-04 02:51:09+00:00,florida,0.512,0.478,0.010000000000000009
1250,10931707,93,2020-11-04 02:51:28+00:00,florida,0.512,0.478,0.010000000000000009
1251,10931958,93,2020-11-04 02:52:22+00:00,florida,0.512,0.477,0.01100000000000001
1252,10932881,93,2020-11-04 02:54:49+00:00,florida,0.512,0.477,0.01100000000000001
1253,10933479,93,2020-11-04 02:55:06+00:00,florida,0.512,0.477,0.01100000000000001
1254,10939376,93,2020-11-04 02:57:05+00:00,florida,0.512,0.477,0.01100000000000001
1255,10941669,94,2020-11-04 03:01:53+00:00,florida,0.512,0.477,0.01100000000000001
1256,10951818,94,2020-11-04 03:03:06+00:00,florida,0.512,0.478,0.010000000000000009
1257,10951964,94,2020-11-04 03:16:51+00:00,florida,0.512,0.478,0.010000000000000009
1258,10957826,94,2020-11-04 03:18:15+00:00,florida,0.512,0.478,0.010000000000000009
1259,10962206,94,2020-11-04 03:21:10+00:00,florida,0.512,0.478,0.010000000000000009
1260,10962330,94,2020-11-04 03:23:09+00:00,florida,0.512,0.478,0.010000000000000009
1261,10962635,94,2020-11-04 03:24:37+00:00,florida,0.512,0.478,0.010000000000000009
1262,10963458,94,2020-11-04 03:27:02+00:00,florida,0.512,0.478,0.010000000000000009
1263,10963961,94,2020-11-04 03:27:50+00:00,florida,0.512,0.478,0.010000000000000009
1264,10965774,94,2020-11-04 03:28:01+00:00,florida,0.512,0.478,0.010000000000000009
1265,10967227,94,2020-11-04 03:31:51+00:00,florida,0.512,0.477,0.01100000000000001
1266,10967589,94,2020-11-04 03:33:07+00:00,florida,0.512,0.478,0.010000000000000009
1267,10967847,94,2020-11-04 03:35:25+00:00,florida,0.512,0.478,0.010000000000000009
1268,10969385,94,2020-11-04 03:43:01+00:00,florida,0.512,0.477,0.01100000000000001
1269,10969893,94,2020-11-04 03:43:59+00:00,florida,0.512,0.477,0.01100000000000001
1270,10971992,94,2020-11-04 03:46:57+00:00,florida,0.512,0.477,0.01100000000000001
1271,10975715,94,2020-11-04 03:51:16+00:00,florida,0.512,0.477,0.01100000000000001
1272,10988526,94,2020-11-04 03:58:17+00:00,florida,0.512,0.477,0.01100000000000001
1273,10988636,94,2020-11-04 04:02:23+00:00,florida,0.512,0.477,0.01100000000000001
1274,10988726,94,2020-11-04 04:07:11+00:00,florida,0.512,0.477,0.01100000000000001
1275,10990130,94,2020-11-04 04:13:51+00:00,florida,0.512,0.477,0.01100000000000001
1276,10997208,94,2020-11-04 04:13:58+00:00,florida,0.512,0.477,0.01100000000000001
1277,10997833,94,2020-11-04 04:17:25+00:00,florida,0.512,0.477,0.01100000000000001
1278,10998591,94,2020-11-04 04:20:49+00:00,florida,0.512,0.477,0.01100000000000001
1279,11000546,94,2020-11-04 04:21:00+00:00,florida,0.512,0.477,0.01100000000000001
1280,11003878,94,2020-11-04 04:22:20+00:00,florida,0.512,0.477,0.01100000000000001
1281,11007116,94,2020-11-04 04:26:38+00:00,florida,0.512,0.477,0.01100000000000001
1282,11007499,94,2020-11-04 04:36:47+00:00,florida,0.512,0.478,0.010000000000000009
1283,11007601,94,2020-11-04 04:37:06+00:00,florida,0.512,0.478,0.010000000000000009
1284,11008750,94,2020-11-04 04:45:56+00:00,florida,0.512,0.477,0.01100000000000001
1285,11010618,94,2020-11-04 04:51:31+00:00,florida,0.512,0.477,0.01100000000000001
1286,11011012,94,2020-11-04 04:53:58+00:00,florida,0.512,0.477,0.01100000000000001
1287,11011473,96,2020-11-04 04:57:52+00:00,florida,0.512,0.477,0.01100000000000001
1288,11014145,96,2020-11-04 05:05:48+00:00,florida,0.512,0.478,0.010000000000000009
1289,11016195,96,2020-11-04 05:25:58+00:00,florida,0.512,0.478,0.010000000000000009
1290,11016196,96,2020-11-04 05:26:18+00:00,florida,0.512,0.478,0.010000000000000009
1291,11017318,96,2020-11-04 05:35:39+00:00,florida,0.512,0.478,0.010000000000000009
1292,11018531,96,2020-11-04 05:37:47+00:00,florida,0.512,0.478,0.010000000000000009
1293,11029024,96,2020-11-04 05:44:50+00:00,florida,0.512,0.478,0.010000000000000009
1294,11029172,96,2020-11-04 05:52:57+00:00,florida,0.512,0.478,0.010000000000000009
1295,11030632,96,2020-11-04 05:57:34+00:00,florida,0.512,0.478,0.010000000000000009
1296,11031440,96,2020-11-04 06:10:45+00:00,florida,0.512,0.478,0.010000000000000009
1297,11072446,99,2020-11-08 17:18:33+00:00,florida,0.512,0.478,0.010000000000000009
1298,11072455,99,2020-11-08 17:23:09+00:00,florida,0.512,0.478,0.010000000000000009
1299,11072612,99,2020-11-08 17:44:25+00:00,florida,0.512,0.478,0.010000000000000009
1300,11072712,99,2020-11-08 17:52:19+00:00,florida,0.512,0.478,0.010000000000000009
1301,11075562,99,2020-11-08 19:26:12+00:00,florida,0.512,0.478,0.010000000000000009
1302,11075668,99,2020-11-08 23:38:20+00:00,florida,0.512,0.478,0.010000000000000009
1303,11075685,99,2020-11-08 23:47:51+00:00,florida,0.512,0.478,0.010000000000000009
1304,11075687,99,2020-11-09 00:03:32+00:00,florida,0.512,0.478,0.010000000000000009
1305,11075706,99,2020-11-09 00:14:06+00:00,florida,0.512,0.478,0.010000000000000009
1306,11075721,99,2020-11-09 17:10:12+00:00,florida,0.512,0.478,0.010000000000000009
1307,11075722,99,2020-11-09 17:32:24+00:00,florida,0.512,0.478,0.010000000000000009
1308,11075804,99,2020-11-09 18:13:28+00:00,florida,0.512,0.478,0.010000000000000009
1309,11075806,99,2020-11-09 22:03:08+00:00,florida,0.512,0.478,0.010000000000000009
1310,11075446,99,2020-11-10 14:06:40+00:00,florida,0.512,0.478,0.010000000000000009
1311,0,0,2020-11-04 09:23:03+00:00,georgia,0.0,0.0,0.0
1312,408,0,2020-11-04 00:14:11+00:00,georgia,0.674,0.326,0.0
1313,127106,2,2020-11-04 00:15:51+00:00,georgia,0.37,0.618,0.01200000000000001
1314,173638,3,2020-11-04 00:19:55+00:00,georgia,0.431,0.557,0.01200000000000001
1315,174006,3,2020-11-04 00:21:57+00:00,georgia,0.432,0.557,0.010999999999999899
1316,174448,3,2020-11-04 00:22:23+00:00,georgia,0.433,0.556,0.010999999999999899
1317,175150,3,2020-11-04 00:22:53+00:00,georgia,0.434,0.555,0.010999999999999899
1318,175264,3,2020-11-04 00:23:58+00:00,georgia,0.434,0.555,0.010999999999999899
1319,175564,3,2020-11-04 00:24:14+00:00,georgia,0.435,0.554,0.010999999999999899
1320,176131,3,2020-11-04 00:24:49+00:00,georgia,0.435,0.554,0.010999999999999899
1321,200351,4,2020-11-04 00:25:55+00:00,georgia,0.442,0.547,0.010999999999999899
1322,213213,4,2020-11-04 00:28:08+00:00,georgia,0.456,0.533,0.010999999999999899
1323,215268,4,2020-11-04 00:29:54+00:00,georgia,0.458,0.531,0.010999999999999899
1324,215927,4,2020-11-04 00:30:54+00:00,georgia,0.458,0.531,0.010999999999999899
1325,216354,4,2020-11-04 00:31:47+00:00,georgia,0.458,0.531,0.010999999999999899
1326,217327,4,2020-11-04 00:31:54+00:00,georgia,0.458,0.532,0.010000000000000009
1327,220869,4,2020-11-04 00:32:53+00:00,georgia,0.464,0.526,0.010000000000000009
1328,221921,4,2020-11-04 00:34:05+00:00,georgia,0.464,0.526,0.010000000000000009
1329,225197,4,2020-11-04 00:36:20+00:00,georgia,0.47,0.52,0.010000000000000009
1330,242777,5,2020-11-04 00:36:53+00:00,georgia,0.486,0.504,0.010000000000000009
1331,244354,5,2020-11-04 00:38:52+00:00,georgia,0.488,0.502,0.010000000000000009
1332,246674,5,2020-11-04 00:39:56+00:00,georgia,0.491,0.499,0.010000000000000009
1333,258621,5,2020-11-04 00:40:53+00:00,georgia,0.503,0.488,0.009000000000000008
1334,267419,5,2020-11-04 00:42:34+00:00,georgia,0.511,0.479,0.010000000000000009
1335,271345,5,2020-11-04 00:43:54+00:00,georgia,0.513,0.477,0.010000000000000009
1336,271584,5,2020-11-04 00:44:40+00:00,georgia,0.513,0.478,0.009000000000000008
1337,272419,5,2020-11-04 00:45:11+00:00,georgia,0.513,0.477,0.010000000000000009
1338,281914,5,2020-11-04 00:45:53+00:00,georgia,0.524,0.466,0.010000000000000009
1339,283301,5,2020-11-04 00:47:05+00:00,georgia,0.524,0.467,0.008999999999999897
1340,283359,5,2020-11-04 00:47:52+00:00,georgia,0.524,0.466,0.010000000000000009
1341,316754,6,2020-11-04 00:48:54+00:00,georgia,0.512,0.479,0.009000000000000008
1342,321460,6,2020-11-04 00:49:02+00:00,georgia,0.512,0.478,0.010000000000000009
1343,350279,7,2020-11-04 00:49:56+00:00,georgia,0.508,0.482,0.010000000000000009
1344,350408,7,2020-11-04 00:50:56+00:00,georgia,0.508,0.482,0.010000000000000009
1345,353296,7,2020-11-04 00:51:53+00:00,georgia,0.51,0.48,0.010000000000000009
1346,392153,7,2020-11-04 00:53:56+00:00,georgia,0.523,0.467,0.010000000000000009
1347,424293,8,2020-11-04 00:54:59+00:00,georgia,0.534,0.455,0.010999999999999899
1348,424812,8,2020-11-04 00:56:52+00:00,georgia,0.534,0.455,0.010999999999999899
1349,424815,8,2020-11-04 00:57:18+00:00,georgia,0.534,0.455,0.010999999999999899
1350,424929,8,2020-11-04 00:57:52+00:00,georgia,0.535,0.455,0.010000000000000009
1351,430471,8,2020-11-04 00:58:52+00:00,georgia,0.538,0.452,0.010000000000000009
1352,503994,10,2020-11-04 00:59:38+00:00,georgia,0.487,0.503,0.010000000000000009
1353,510533,10,2020-11-04 00:59:54+00:00,georgia,0.49,0.5,0.010000000000000009
1354,510673,10,2020-11-04 01:03:53+00:00,georgia,0.49,0.5,0.010000000000000009
1355,519617,10,2020-11-04 01:04:54+00:00,georgia,0.495,0.495,0.010000000000000009
1356,534401,10,2020-11-04 01:05:56+00:00,georgia,0.502,0.488,0.010000000000000009
1357,568435,11,2020-11-04 01:06:57+00:00,georgia,0.516,0.474,0.010000000000000009
1358,579645,11,2020-11-04 01:10:54+00:00,georgia,0.52,0.471,0.009000000000000008
1359,648655,12,2020-11-04 01:11:58+00:00,georgia,0.512,0.478,0.010000000000000009
1360,657166,12,2020-11-04 01:12:16+00:00,georgia,0.517,0.474,0.009000000000000008
1361,666560,13,2020-11-04 01:12:54+00:00,georgia,0.521,0.469,0.010000000000000009
1362,781214,15,2020-11-04 01:13:56+00:00,georgia,0.543,0.447,0.010000000000000009
1363,781684,15,2020-11-04 01:14:54+00:00,georgia,0.544,0.446,0.010000000000000009
1364,782301,15,2020-11-04 01:15:55+00:00,georgia,0.543,0.446,0.010999999999999899
1365,810392,15,2020-11-04 01:17:02+00:00,georgia,0.545,0.445,0.010000000000000009
1366,841029,16,2020-11-04 01:17:56+00:00,georgia,0.554,0.436,0.010000000000000009
1367,842372,16,2020-11-04 01:18:54+00:00,georgia,0.554,0.436,0.010000000000000009
1368,849657,16,2020-11-04 01:19:54+00:00,georgia,0.553,0.437,0.010000000000000009
1369,863662,16,2020-11-04 01:20:54+00:00,georgia,0.558,0.433,0.008999999999999897
1370,882649,17,2020-11-04 01:21:57+00:00,georgia,0.561,0.429,0.010000000000000009
1371,896024,17,2020-11-04 01:23:01+00:00,georgia,0.559,0.431,0.010000000000000009
1372,915330,17,2020-11-04 01:23:56+00:00,georgia,0.564,0.426,0.010000000000000009
1373,928777,18,2020-11-04 01:24:58+00:00,georgia,0.566,0.424,0.010000000000000009
1374,929552,18,2020-11-04 01:25:53+00:00,georgia,0.567,0.423,0.010000000000000009
1375,941515,18,2020-11-04 01:26:57+00:00,georgia,0.568,0.422,0.010000000000000009
1376,943775,18,2020-11-04 01:28:00+00:00,georgia,0.568,0.422,0.010000000000000009
1377,955466,18,2020-11-04 01:29:03+00:00,georgia,0.57,0.42,0.010000000000000009
1378,1068686,20,2020-11-04 01:29:55+00:00,georgia,0.563,0.427,0.010000000000000009
1379,1153531,22,2020-11-04 01:30:56+00:00,georgia,0.562,0.428,0.010000000000000009
1380,1154064,22,2020-11-04 01:31:56+00:00,georgia,0.562,0.428,0.010000000000000009
1381,1191945,22,2020-11-04 01:32:58+00:00,georgia,0.558,0.432,0.010000000000000009
1382,1191964,22,2020-11-04 01:33:25+00:00,georgia,0.558,0.432,0.010000000000000009
1383,1200228,23,2020-11-04 01:33:55+00:00,georgia,0.559,0.431,0.010000000000000009
1384,1201399,23,2020-11-04 01:34:53+00:00,georgia,0.559,0.431,0.010000000000000009
1385,1218222,23,2020-11-04 01:35:55+00:00,georgia,0.562,0.428,0.010000000000000009
1386,1219202,23,2020-11-04 01:36:54+00:00,georgia,0.562,0.428,0.010000000000000009
1387,1224273,23,2020-11-04 01:36:59+00:00,georgia,0.563,0.427,0.010000000000000009
1388,1227774,23,2020-11-04 01:37:57+00:00,georgia,0.563,0.427,0.010000000000000009
1389,1227800,23,2020-11-04 01:38:19+00:00,georgia,0.563,0.427,0.010000000000000009
1390,1232747,23,2020-11-04 01:39:55+00:00,georgia,0.563,0.427,0.010000000000000009
1391,1245972,24,2020-11-04 01:40:53+00:00,georgia,0.566,0.424,0.010000000000000009
1392,1260369,24,2020-11-04 01:42:00+00:00,georgia,0.568,0.422,0.010000000000000009
1393,1260381,24,2020-11-04 01:42:47+00:00,georgia,0.568,0.422,0.010000000000000009
1394,1315583,25,2020-11-04 01:42:56+00:00,georgia,0.559,0.431,0.010000000000000009
1395,1320201,25,2020-11-04 01:43:55+00:00,georgia,0.56,0.43,0.010000000000000009
1396,1362223,26,2020-11-04 01:46:56+00:00,georgia,0.555,0.435,0.010000000000000009
1397,1388244,26,2020-11-04 01:47:56+00:00,georgia,0.558,0.432,0.010000000000000009
1398,1409056,27,2020-11-04 01:49:55+00:00,georgia,0.559,0.431,0.010000000000000009
1399,1409070,27,2020-11-04 01:50:53+00:00,georgia,0.559,0.431,0.010000000000000009
1400,1472557,28,2020-11-04 01:51:02+00:00,georgia,0.558,0.432,0.010000000000000009
1401,1474832,28,2020-11-04 01:51:28+00:00,georgia,0.558,0.432,0.010000000000000009
1402,1496455,28,2020-11-04 01:51:59+00:00,georgia,0.558,0.432,0.010000000000000009
1403,1508133,28,2020-11-04 01:53:09+00:00,georgia,0.559,0.431,0.010000000000000009
1404,1562887,29,2020-11-04 01:53:55+00:00,georgia,0.566,0.424,0.010000000000000009
1405,1579565,30,2020-11-04 01:54:55+00:00,georgia,0.569,0.421,0.010000000000000009
1406,1579866,30,2020-11-04 01:56:08+00:00,georgia,0.569,0.421,0.010000000000000009
